,category_id,category_name,count_review,id,name,original_price,price,price_int,rating,shop.city,shop.id,shop.is_gold,shop.is_official,shop.is_power_badge,shop.location,shop.name,shop.reputation,get_date,keyword
8,65,Handphone & Tablet,33,867132152,Tempered Glass Samsung Galaxy A51 / A71 Spigen AlignMaster Full Cover,,Rp195.000,195000,5,Jakarta Barat,3586130,True,True,True,Jakarta Barat,Spigen Official,https://inbox.tokopedia.com/reputation/v1/badge/shop/3586130,2020-07-02,Samsung A51
9,65,Handphone & Tablet,30,840113985,SAMSUNG GALAXY A51 CASE AERO HARDCASE TRANSPARAN CASING BUMPER SILIKON,,Rp75.000,75000,5,Jakarta Utara,1693206,True,False,True,Jakarta Utara,7dayAcc,https://inbox.tokopedia.com/reputation/v1/badge/shop/1693206,2020-07-02,Samsung A51
10,65,Handphone & Tablet,11,706241597,Case Samsung A51 2020 Hardcase Frameless Transparan Matte Fingger,,Rp35.000,35000,5,Jakarta Selatan,1410985,True,False,True,Jakarta Selatan,Bejo Case,https://inbox.tokopedia.com/reputation/v1/badge/shop/1410985,2020-07-02,Samsung A51
11,65,Handphone & Tablet,52,677212691,SAMSUNG GALAXY A51 A515 TEMPERED GLASS SCREEN CAMERA LENS KAMERA COVER,,Rp23.000,23000,5,Jakarta Pusat,370843,True,False,True,Jakarta Pusat,MrThebest,https://inbox.tokopedia.com/reputation/v1/badge/shop/370843,2020-07-02,Samsung A51
12,65,Handphone & Tablet,30,652891587,Samsung A51 Tempered Glass Camera Anti Gores Kamera,,Rp19.000,19000,5,Jakarta Pusat,3871322,True,False,True,Jakarta Pusat,factory acc,https://inbox.tokopedia.com/reputation/v1/badge/shop/3871322,2020-07-02,Samsung A51
13,65,Handphone & Tablet,95,688708575,Samsung Galaxy A51 Ram 6/128GB Garansi Resmi SEIN,,Rp4.360.000,4360000,5,Jakarta Barat,856804,True,False,True,Jakarta Barat,OVANST0RE,https://inbox.tokopedia.com/reputation/v1/badge/shop/856804,2020-07-02,Samsung A51
14,65,Handphone & Tablet,16,678147491,Aladoy Tempered Glass Layar dan Camera Lens Samsung Galaxy A51,,Rp18.000,18000,5,Jakarta Selatan,1869059,True,True,True,Jakarta Selatan,Aladoy Shop Acc,https://inbox.tokopedia.com/reputation/v1/badge/shop/1869059,2020-07-02,Samsung A51
15,65,Handphone & Tablet,6,686885647,Tempred Glass Bening Samsung A51,,Rp10.000,10000,5,Jakarta Pusat,3948159,True,False,True,Jakarta Pusat,Mayana Acc 29,https://inbox.tokopedia.com/reputation/v1/badge/shop/3948159,2020-07-02,Samsung A51
16,65,Handphone & Tablet,8,714411582,Case Samsung Galaxy A51 Synthetic Fiber Protective Carbon,,Rp29.000,29000,5,Bekasi,2912011,True,False,True,Bekasi,Caselova Store,https://inbox.tokopedia.com/reputation/v1/badge/shop/2912011,2020-07-02,Samsung A51
17,65,Handphone & Tablet,25,693493998,SAMSUNG GALAXY A51 A515 TEMPERED GLASS SPY FULL FRAME SCREEN PROTECTOR,,Rp89.003,89003,5,Jakarta Pusat,4471375,True,False,True,Jakarta Pusat,Nillkin Store 888,https://inbox.tokopedia.com/reputation/v1/badge/shop/4471375,2020-07-02,Samsung A51
