,id_iklan,status_iklan,created_at,user_id,title,description,tahun,price,prov,kota,lat,lon
37,771835442,active,2020-02-11T17:20:58+07:00,57921376,VIXION OLD 2011,"Vixion 2011, lengkap, pajak on bulan ini, plat panjang. 10.5 nego alus. Cod dirumah",2011,10500000.0,Lampung,Lampung Selatan Kab.,-5.693,105.582
38,771835258,active,2020-02-11T17:19:21+07:00,16606407,Vixion New 2014 SIAP PAKAI PJK HIDUP SRT LENGKAP,"PAJAK  03-2020
PLAT/STNK 03-2021.
BPKB dan STNK LENGKAP.
PLAT L SURABAYA SELATAN. SAMSAT KETINTANG.
CEK MOTORNYA DI MULYOSARI DAERAH KENJERAN.
MESIN HALUS. 
BODI MULUS. 
DOUBLE STARTER OK NORMAL.
SPEDOMETER DIGITAL dan INDIKATOR BBM OK NORMAL.
KM ODO RENDAH 35.000.
BAN LUAR MASIH BARU.
SIAP PAKAI.
SIAP DIBANDINGKAN.
SIAP DIBUKTIKAN. Sdsa.
Selama iklannya tetap tayang motornya masih bisa dipantau. Harga nego.",2014,11500000.0,Jawa Timur,Surabaya Kota,-7.272,112.783
39,771835138,active,2020-02-11T17:18:22+07:00,102163987,All new vixion 2017 bekas    odo(20360km),"Jual vixion bekas, lecet bagian shock depan, body kegores, dan pelindung knalpot lecet,  kondisi 80% mulus,  pernah jatuh dan sudah diperbaiki kerusakkannya, monggo silahkan mampir kerumah dan cek sendiri  surat2 komplit, pajak masih jalan",2017,20000000.0,Jawa Tengah,Temanggung Kab.,-7.316,110.175
40,771139316,active,2020-02-11T16:15:32+07:00,70673614,Yamaha vixion modifikasi,"Di jual vixion modifikasi siap gass full
Smua yg standart nya ada tinggl di psang doang klo mau orian pabrik",2014,11000000.0,Banten,Tangerang Kab.,-6.261,106.483
41,771825732,active,2020-02-11T16:10:01+07:00,105584551,Vixion 2017 ss kumplit sampe faktur,Kondisi seperti di gambar,2017,17000000.0,Jawa Barat,Bogor Kota,-6.572,106.764
42,771825363,active,2020-02-11T16:07:34+07:00,100171607,Vixion 2009 pjk baru,"Jual vixion pbd 
Mesin terawat pjk panjg",2009,8600000.0,Bali,Denpasar Kota,-8.666,115.194
43,771790620,active,2020-02-11T15:58:55+07:00,2521543,Jual Vixion 2015 Mulus,"Jual NEW Vixion Advance 2015 

Rp. 15,5 Jt NEGO

* Original semua kecuali Lampu depan
* AKI baru ganti 2 bulan yang lalu
* Kilometer 22rb-an
* Box Merk GIVI
* Dudukan Box Merek SHAD


Hub. JONO",2015,15500000.0,Jawa Barat,Bandung Kota,-6.893,107.636
44,771797009,active,2020-02-11T15:58:44+07:00,101725020,Vivion old 2014,"Mesin & kelistrikan OK
SS lengkap
Pajak panjang
Harga bs nego
Thanks",2014,15000000.0,Sumatra Utara,Tebing Tinggi Kota,3.326,99.156
45,771823882,active,2020-02-11T15:57:26+07:00,31429019,Vixion tgn 1 km 14 ribu istimewa,Assalamualaikum..permisi mau jual vixion kondisi mulus luar dalam pelek ada 2 hub kutisari trmksih..,2011,10000000.0,Jawa Timur,Surabaya Kota,-7.319,112.742
46,771721962,active,2020-02-11T15:55:15+07:00,67844613,Yamaha vixion NVA th 2015 plat AB bantul,"pajak panjang tertib, Surat lengkap, kondisi mesin standart pabrik halus kering, body orisinil bagus utuh, cat masih mulus , ban  tebal, stater dan kelistrikan hidup, lihat pasti suka

boleh tukar tambah dengan motor anda

Untuk perpanjangan pajak stnk, bisa saya bantu kedepannya

Alamat rumah pak kiyadi, kampung demangan RT 5 jambidan banguntapan bantul (timur pabrik samko glove), jln pleret,  selatan terminal giwangan jogja

minat & serius,  silahkan telpon/WA ke nomer profil olx ini,jgn sms ya (gak ada pulsa)",2015,14700000.0,Yogyakarta D.I.,Bantul Kab.,-7.84,110.408
