,name,nid,icons,utLogMap,productUrl,image,originalPrice,originalPriceShow,price,promotionId,priceShow,discount,ratingScore,review,installment,tItemType,location,cheapest_sku,sku,skus,description,brandId,brandName,sellerId,mainSellerId,sellerName,thumbs,restrictedAge,categories,clickTrace,addToCartSkus,itemId,voucherId,skuId,inStock,isAD
27,showcase GEA EXPO 1500 AH CN,413276825,[],"{'x_object_type': 'item', 'hyperspace_bts': 'tr_bt:1;jinnang_bid:3;doufukuai_bid:4;search_engine_bid:6;gs_jinnang_bid:3;gs_tcbid:5;golden_slots_for_redmart:true;new_rank:2;gs_title_completion:2;gs_shipping_origin:1;rerank_size_improvement_bid:;rank_size_improvement_bid:1;degrade_by_user_level:;ul_hit:;sp_common_level_bid:1;sp_common_level_bid_l2:1;sp_common_level_bid_l3:8;rank_optimize:;lang_detect:1;business_bid:2;spell_correct_bid:2;lzd_search_rerank_bid:6;search_recall_bucket_id:0;use_phrase_v2:0;sp_common_level_bid_l5:0', 'x_item_ids': '413276825', 'x_ad': '1', 'x_object_id': '413276825'}",//www.lazada.co.id/products/showcase-gea-expo-1500-ah-cn-i413276825-s461202314.html?search=1,https://id-live-01.slatic.net/original/18505cc48691a950c690555ebcf556d1.jpg,20300000.00,Rp20.300.000,16750900.00,null,Rp16.750.900,-17%,0,,,nt_product,Kota Jakarta Pusat,413276825_ID-461202314,413276825_ID,[{'id': '413276825_ID-461202314'}],"['Expo 1500 AH/CN', 'dimensi :171x68x218cm', '5 rak', 'kapasitas : 1500 liter', 'konsumsi listrik : 840w']",9053,GEA,3928,3928,Toko Bahagia Elektronika,"[{'image': 'https://id-live-01.slatic.net/original/18505cc48691a950c690555ebcf556d1.jpg', 'productUrl': '//www.lazada.co.id/products/showcase-gea-expo-1500-ah-cn-i413276825-s461202314.html?search=1', 'sku': '413276825_ID', 'skuId': '461202314'}]",0,"[10100871, 16308]",query:;nid:413276825;src:LazadaMainSrp;rn:8848003fcdc11c299ed281498fe45445;region:id;sku:413276825_ID;price:16750900.00;client:desktop;supplier_id:3928;asc_category_id:16308;item_id:413276825;sku_id:461202314;shop_id:14855,"[{'sku': '413276825_ID-461202314', 'skuId': '461202314', 'count': 0}]",413276825,202919010403928202917407803928203027413203928,461202314,True,0
28,Gea Expo-37FC Display Cooler - Putih,11118888,[],"{'x_object_type': 'item', 'hyperspace_bts': 'tr_bt:1;jinnang_bid:3;doufukuai_bid:4;search_engine_bid:6;gs_jinnang_bid:3;gs_tcbid:5;golden_slots_for_redmart:true;new_rank:2;gs_title_completion:2;gs_shipping_origin:1;rerank_size_improvement_bid:;rank_size_improvement_bid:1;degrade_by_user_level:;ul_hit:;sp_common_level_bid:1;sp_common_level_bid_l2:1;sp_common_level_bid_l3:8;rank_optimize:;lang_detect:1;business_bid:2;spell_correct_bid:2;lzd_search_rerank_bid:6;search_recall_bucket_id:0;use_phrase_v2:0;sp_common_level_bid_l5:0', 'x_item_ids': '11494979', 'x_ad': '1', 'x_object_id': '11494979'}",//www.lazada.co.id/products/gea-expo-37fc-display-cooler-putih-i11494979-s14529693.html?search=1,https://id-test-11.slatic.net/p/gea-expo-37fc-display-cooler-putih-9588-88881111-8bfd78f426d9c53e604e40006327868a-catalog_233.jpg,5000000.00,Rp5.000.000,4140000.00,null,Rp4.140.000,-17%,0,0,,nt_product,Kota Jakarta Pusat,GE115HAAA6MBE0ANID-15701978,GE115HAAA6MBE0ANID,[{'id': 'GE115HAAA6MBE0ANID-15701978'}],"['Power : 220 watt', 'Kapasitas : 282 liter', 'Shelf : 5', 'Refrigerant : R600a']",9053,GEA,3928,3928,Toko Bahagia Elektronika,"[{'image': 'https://id-test-11.slatic.net/p/gea-expo-37fc-display-cooler-putih-9588-88881111-8bfd78f426d9c53e604e40006327868a-gallery.jpg', 'productUrl': '//www.lazada.co.id/products/gea-expo-37fc-display-cooler-putih-i11494979-s14529693.html?search=1', 'sku': 'GE115HAAA6MBE0ANID', 'skuId': '14529693'}]",0,"[10100871, 16308]",query:;nid:11118888;src:LazadaMainSrp;rn:8848003fcdc11c299ed281498fe45445;region:id;sku:GE115HAAA6MBE0ANID;price:4140000.00;client:desktop;supplier_id:3928;asc_category_id:16308;item_id:11494979;sku_id:14529693;shop_id:14855,"[{'sku': 'GE115HAAA6MBE0ANID-15701978', 'skuId': '14529693', 'count': 0}]",11494979,202291208503928203027413203928,14529693,True,0
29,GEA Sd-160 By Sliding Curve Glass Freezer,413266377,[],"{'x_object_type': 'item', 'hyperspace_bts': 'tr_bt:1;jinnang_bid:3;doufukuai_bid:4;search_engine_bid:6;gs_jinnang_bid:3;gs_tcbid:5;golden_slots_for_redmart:true;new_rank:2;gs_title_completion:2;gs_shipping_origin:1;rerank_size_improvement_bid:;rank_size_improvement_bid:1;degrade_by_user_level:;ul_hit:;sp_common_level_bid:1;sp_common_level_bid_l2:1;sp_common_level_bid_l3:8;rank_optimize:;lang_detect:1;business_bid:2;spell_correct_bid:2;lzd_search_rerank_bid:6;search_recall_bucket_id:0;use_phrase_v2:0;sp_common_level_bid_l5:0', 'x_item_ids': '413266377', 'x_ad': '1', 'x_object_id': '413266377'}",//www.lazada.co.id/products/gea-sd-160-by-sliding-curve-glass-freezer-i413266377-s461051999.html?search=1,https://id-live-01.slatic.net/original/32e8d6869732c789b00506d39004da6d.jpg,5300000.00,Rp5.300.000,4399000.00,null,Rp4.399.000,-17%,0,,,nt_product,Kota Jakarta Pusat,413266377_ID-461051999,413266377_ID,[{'id': '413266377_ID-461051999'}],"['Freezer', 'Dapat Anda fungsikan sebagai tempat penyimpanan nugget, daging beku, sosis, seafood dan lainnya', 'Kapasitas total : 160 liter', 'Dilengkapi dengan LED light', 'Curve glass sliding yang memudahkan Anda untuk membuka atau menutup dan key lock sistem', 'Gea Sd-160 By Sliding Curve Glass Freezer', 'Brand', 'GEA', 'Kapasitas Kulkas', '-', 'Material', '-', 'Jumlah Pintu', '-', 'Konsumsi Daya', '184 watt', 'Kapasitas Total', '160 liter', 'Kapasitas Freezer']",9053,GEA,3928,3928,Toko Bahagia Elektronika,"[{'image': 'https://id-live-01.slatic.net/original/32e8d6869732c789b00506d39004da6d.jpg', 'productUrl': '//www.lazada.co.id/products/gea-sd-160-by-sliding-curve-glass-freezer-i413266377-s461051999.html?search=1', 'sku': '413266377_ID', 'skuId': '461051999'}]",0,"[10100871, 16308]",query:;nid:413266377;src:LazadaMainSrp;rn:8848003fcdc11c299ed281498fe45445;region:id;sku:413266377_ID;price:4399000.00;client:desktop;supplier_id:3928;asc_category_id:16308;item_id:413266377;sku_id:461051999;shop_id:14855,"[{'sku': '413266377_ID-461051999', 'skuId': '461051999', 'count': 0}]",413266377,203027413203928,461051999,True,0
30,GEA SD-500BY Curve Glass Freezer/Freezer Kaca Cembung,413249390,[],"{'x_object_type': 'item', 'hyperspace_bts': 'tr_bt:1;jinnang_bid:3;doufukuai_bid:4;search_engine_bid:6;gs_jinnang_bid:3;gs_tcbid:5;golden_slots_for_redmart:true;new_rank:2;gs_title_completion:2;gs_shipping_origin:1;rerank_size_improvement_bid:;rank_size_improvement_bid:1;degrade_by_user_level:;ul_hit:;sp_common_level_bid:1;sp_common_level_bid_l2:1;sp_common_level_bid_l3:8;rank_optimize:;lang_detect:1;business_bid:2;spell_correct_bid:2;lzd_search_rerank_bid:6;search_recall_bucket_id:0;use_phrase_v2:0;sp_common_level_bid_l5:0', 'x_item_ids': '413249390', 'x_ad': '1', 'x_object_id': '413249390'}",//www.lazada.co.id/products/gea-sd-500by-curve-glass-freezerfreezer-kaca-cembung-i413249390-s461077351.html?search=1,https://id-live-01.slatic.net/original/32520745658c65464317518f1e641516.jpg,9900000.00,Rp9.900.000,8300800.00,null,Rp8.300.800,-16%,0,,,nt_product,Kota Jakarta Pusat,413249390_ID-461077351,413249390_ID,[{'id': '413249390_ID-461077351'}],"['SPESIFIKASI SLIDING CURVE GLASS FREEZER TIPE (SD-500BY) :', '* LED Light', '* Analog thermometer', '* Key lock', '* Castor', '* Curve glass sliding', '* Refrigerator : R134A', '* Dimensi : 1475x757x818mm', '* Volume : 500liter', '* Listrik : 400watt', '* Temperature : -15 - -20C', '* Basker : 5pcs']",9053,GEA,3928,3928,Toko Bahagia Elektronika,"[{'image': 'https://id-live-01.slatic.net/original/32520745658c65464317518f1e641516.jpg', 'productUrl': '//www.lazada.co.id/products/gea-sd-500by-curve-glass-freezerfreezer-kaca-cembung-i413249390-s461077351.html?search=1', 'sku': '413249390_ID', 'skuId': '461077351'}]",0,"[10100871, 16308]",query:;nid:413249390;src:LazadaMainSrp;rn:8848003fcdc11c299ed281498fe45445;region:id;sku:413249390_ID;price:8300800.00;client:desktop;supplier_id:3928;asc_category_id:16308;item_id:413249390;sku_id:461077351;shop_id:14855,"[{'sku': '413249390_ID-461077351', 'skuId': '461077351', 'count': 0}]",413249390,203027413203928,461077351,True,0
31,GEA EXPO-1300AH/CN Display Cooler Showcase 1300 Liter,413278801,[],"{'x_object_type': 'item', 'hyperspace_bts': 'tr_bt:1;jinnang_bid:3;doufukuai_bid:4;search_engine_bid:6;gs_jinnang_bid:3;gs_tcbid:5;golden_slots_for_redmart:true;new_rank:2;gs_title_completion:2;gs_shipping_origin:1;rerank_size_improvement_bid:;rank_size_improvement_bid:1;degrade_by_user_level:;ul_hit:;sp_common_level_bid:1;sp_common_level_bid_l2:1;sp_common_level_bid_l3:8;rank_optimize:;lang_detect:1;business_bid:2;spell_correct_bid:2;lzd_search_rerank_bid:6;search_recall_bucket_id:0;use_phrase_v2:0;sp_common_level_bid_l5:0', 'x_item_ids': '413278801', 'x_ad': '1', 'x_object_id': '413278801'}",//www.lazada.co.id/products/gea-expo-1300ahcn-display-cooler-showcase-1300-liter-i413278801-s461191869.html?search=1,https://id-live-01.slatic.net/original/18505cc48691a950c690555ebcf556d1.jpg,18900000.00,Rp18.900.000,15750900.00,null,Rp15.750.900,-17%,0,,,nt_product,Kota Jakarta Pusat,413278801_ID-461191869,413278801_ID,[{'id': '413278801_ID-461191869'}],"['Highlight Produk', 'Display Cooler', 'Memiliki 3 pintu', 'Kaca 2 lapis', 'Daya rendah', 'Kapaasitas : 1300 L', '840 Watt', 'Garansi 1 Tahun', '1 Buah Kartu Garansi dan Buku Manual', '160 x 68 x 200 cm', 'Deskripsi Produk', 'GEA EXPO-1300AH/CN Display Cooler adalah kulkas showcase GEA yang dilengkapi dengan kaca 2 lapis yang memiliki daya rendah. Kulkas showcase ini juga memiliki sistem Night Thermostat dimana suhu bisa diatur berbeda pada siang dan malam hari untuk menghemat energi. Kulkas showcase ini memiliki Mesin Sistem Drop in, juga dilengkapi dengan Canopy dan lampu Interior.']",9053,GEA,3928,3928,Toko Bahagia Elektronika,"[{'image': 'https://id-live-01.slatic.net/original/18505cc48691a950c690555ebcf556d1.jpg', 'productUrl': '//www.lazada.co.id/products/gea-expo-1300ahcn-display-cooler-showcase-1300-liter-i413278801-s461191869.html?search=1', 'sku': '413278801_ID', 'skuId': '461191869'}]",0,"[10100871, 16308]",query:;nid:413278801;src:LazadaMainSrp;rn:8848003fcdc11c299ed281498fe45445;region:id;sku:413278801_ID;price:15750900.00;client:desktop;supplier_id:3928;asc_category_id:16308;item_id:413278801;sku_id:461191869;shop_id:14855,"[{'sku': '413278801_ID-461191869', 'skuId': '461191869', 'count': 0}]",413278801,202919010403928202917407803928203027413203928,461191869,True,0
32,Gea SD- 260 BY By Sliding Curve Glass Freezer,413269361,[],"{'x_object_type': 'item', 'hyperspace_bts': 'tr_bt:1;jinnang_bid:3;doufukuai_bid:4;search_engine_bid:6;gs_jinnang_bid:3;gs_tcbid:5;golden_slots_for_redmart:true;new_rank:2;gs_title_completion:2;gs_shipping_origin:1;rerank_size_improvement_bid:;rank_size_improvement_bid:1;degrade_by_user_level:;ul_hit:;sp_common_level_bid:1;sp_common_level_bid_l2:1;sp_common_level_bid_l3:8;rank_optimize:;lang_detect:1;business_bid:2;spell_correct_bid:2;lzd_search_rerank_bid:6;search_recall_bucket_id:0;use_phrase_v2:0;sp_common_level_bid_l5:0', 'x_item_ids': '413269361', 'x_ad': '1', 'x_object_id': '413269361'}",//www.lazada.co.id/products/gea-sd-260-by-by-sliding-curve-glass-freezer-i413269361-s461069208.html?search=1,https://id-live-01.slatic.net/original/32e8d6869732c789b00506d39004da6d.jpg,5900000.00,Rp5.900.000,4750500.00,null,Rp4.750.500,-19%,0,,,nt_product,Kota Jakarta Pusat,413269361_ID-461069208,413269361_ID,[{'id': '413269361_ID-461069208'}],"['Freezer', 'Dapat Anda fungsikan sebagai tempat penyimpanan nugget, daging beku, sosis, seafood dan lainnya', 'Kapasitas total : 260 liter', 'Dilengkapi dengan LED light', 'Curve glass sliding yang memudahkan Anda untuk membuka atau menutup dan key lock sistem', 'Gea Sd-260 By Sliding Curve Glass Freezer', 'Brand', 'GEA', 'Kapasitas Kulkas', '-', 'Material', '-', 'Jumlah Pintu', '-', 'Konsumsi Daya', '203 W', 'Kapasitas Total', '260 L', 'Kapasitas Freezer']",9053,GEA,3928,3928,Toko Bahagia Elektronika,"[{'image': 'https://id-live-01.slatic.net/original/32e8d6869732c789b00506d39004da6d.jpg', 'productUrl': '//www.lazada.co.id/products/gea-sd-260-by-by-sliding-curve-glass-freezer-i413269361-s461069208.html?search=1', 'sku': '413269361_ID', 'skuId': '461069208'}]",0,"[10100871, 16308]",query:;nid:413269361;src:LazadaMainSrp;rn:8848003fcdc11c299ed281498fe45445;region:id;sku:413269361_ID;price:4750500.00;client:desktop;supplier_id:3928;asc_category_id:16308;item_id:413269361;sku_id:461069208;shop_id:14855,"[{'sku': '413269361_ID-461069208', 'skuId': '461069208', 'count': 0}]",413269361,203027413203928,461069208,True,0
33,GEA EXPO-1300AH/CN Showcase Display Cooler [1300L] - Putih - FREE SHIPPING JABODETABEK,412836,[],"{'x_object_type': 'item', 'hyperspace_bts': 'tr_bt:1;jinnang_bid:3;doufukuai_bid:4;search_engine_bid:6;gs_jinnang_bid:3;gs_tcbid:5;golden_slots_for_redmart:true;new_rank:2;gs_title_completion:2;gs_shipping_origin:1;rerank_size_improvement_bid:;rank_size_improvement_bid:1;degrade_by_user_level:;ul_hit:;sp_common_level_bid:1;sp_common_level_bid_l2:1;sp_common_level_bid_l3:8;rank_optimize:;lang_detect:1;business_bid:2;spell_correct_bid:2;lzd_search_rerank_bid:6;search_recall_bucket_id:0;use_phrase_v2:0;sp_common_level_bid_l5:0', 'x_item_ids': '212529', 'x_ad': '1', 'x_object_id': '212529'}",//www.lazada.co.id/products/gea-expo-1300ahcn-showcase-display-cooler-1300l-putih-free-shipping-jabodetabek-i212529-s258477.html?search=1,https://id-test-11.slatic.net/p/2/gea-expo-1300ahcn-showcase-display-cooler-1300l-putih-freeshipping-jabodetabek-1890-638214-3020037dcd67356aa949fdf227be6bbc-catalog_233.jpg,NaN,NaN,18900000.00,null,Rp18.900.000,NaN,5.0,1,Tersedia Pilihan Cicilan,nt_product,Kota Jakarta Timur,GE115ELAIUJOANID-448499,GE115ELAIUJOANID,[{'id': 'GE115ELAIUJOANID-448499'}],"['GEA EXPO-1300AH/CN', 'Showcase Display Cooler', '1300 Liter', '5 Rak', '840 Watt', 'Garansi Resmi 1 Tahun', 'Khusus JABODETABEK']",9053,GEA,1906,1906,GEA ONLINE,"[{'image': 'https://id-test-11.slatic.net/p/2/gea-expo-1300ahcn-showcase-display-cooler-1300l-putih-freeshipping-jabodetabek-1890-638214-3020037dcd67356aa949fdf227be6bbc-gallery.jpg', 'productUrl': '//www.lazada.co.id/products/gea-expo-1300ahcn-showcase-display-cooler-1300l-putih-free-shipping-jabodetabek-i212529-s258477.html?search=1', 'sku': 'GE115ELAIUJOANID', 'skuId': '258477'}]",0,"[10100871, 16308]",query:;nid:412836;src:LazadaMainSrp;rn:8848003fcdc11c299ed281498fe45445;region:id;sku:GE115ELAIUJOANID;price:18900000.00;client:desktop;supplier_id:1906;asc_category_id:16308;item_id:212529;sku_id:258477;shop_id:81359,"[{'sku': 'GE115ELAIUJOANID-448499', 'skuId': '258477', 'count': 0}]",212529,10024391,258477,True,0
34,GEA Mini Bar RS-06DR Kulkas Portable [46 L/1 Pintu] Free Ongkir,1014288636,[],"{'x_object_type': 'item', 'hyperspace_bts': 'tr_bt:1;jinnang_bid:3;doufukuai_bid:4;search_engine_bid:6;gs_jinnang_bid:3;gs_tcbid:5;golden_slots_for_redmart:true;new_rank:2;gs_title_completion:2;gs_shipping_origin:1;rerank_size_improvement_bid:;rank_size_improvement_bid:1;degrade_by_user_level:;ul_hit:;sp_common_level_bid:1;sp_common_level_bid_l2:1;sp_common_level_bid_l3:8;rank_optimize:;lang_detect:1;business_bid:2;spell_correct_bid:2;lzd_search_rerank_bid:6;search_recall_bucket_id:0;use_phrase_v2:0;sp_common_level_bid_l5:0', 'x_item_ids': '1014288636', 'x_ad': '1', 'x_object_id': '1014288636'}",//www.lazada.co.id/products/gea-mini-bar-rs-06dr-kulkas-portable-46-l1-pintu-free-ongkir-i1014288636-s1518608540.html?search=1,https://id-test-11.slatic.net/p/01ee1c5ea3a9babe8e171df2e7a21d5b.jpg,NaN,NaN,1140000.00,null,Rp1.140.000,NaN,0,,,nt_product,Kota Tangerang,1014288636_ID-1518608540,1014288636_ID,[{'id': '1014288636_ID-1518608540'}],"['Pengiriman Free Ongkir dari wilayah DKI Jakarta dan Tangerang Raya, seperti (Kota Tangerang, Kota Tangerang Selatan, Kec. Serpong, Kec. Pagedangan, Kec. Kelapa Dua, Kec. Serpong Utara).Di luar wilayah tersebut di kenakan ongkir dan harus konfirmasi terlebih dahulu via chat.Spesifikasi GEA Mini Bar RS-06DR Kulkas Portable [46 L/1 Pintu] Free Ongkir', '- Pintu Stainless Steel', '- Rak Pintu Botol 2 L', '- Static Cooling', '- Kunci', '- Kapasitas (L) : 46 L', '- Rak: 1 buah', '- Suhu : 0 C s/d 8 C', '- Ukuran (P x L x T) (mm) : 439 x 470 x 510', '- Daya (W) : 50 Watt', '- Tegangan: 220 V / 1 P', '- Berat (Kg) : 13.5 Kg', '- Pendingin : R600a', '- Garansi Produk : 1 Tahun spareparts 3 Tahun kompresor']",9053,GEA,100201083,100201083,Refcon,"[{'image': 'https://id-test-11.slatic.net/p/01ee1c5ea3a9babe8e171df2e7a21d5b.jpg', 'productUrl': '//www.lazada.co.id/products/gea-mini-bar-rs-06dr-kulkas-portable-46-l1-pintu-free-ongkir-i1014288636-s1518608540.html?search=1', 'sku': '1014288636_ID', 'skuId': '1518608540'}]",0,"[10100871, 16308]",query:;nid:1014288636;src:LazadaMainSrp;rn:8848003fcdc11c299ed281498fe45445;region:id;sku:1014288636_ID;price:1140000.00;client:desktop;supplier_id:100201083;asc_category_id:16308;item_id:1014288636;sku_id:1518608540;shop_id:310460,"[{'sku': '1014288636_ID-1518608540', 'skuId': '1518608540', 'count': 0}]",1014288636,,1518608540,True,0
35,RSA Showcase Cooler 2 Pintu 800 Lt - JADE - Khusus JABODETABEK,605730563,[],"{'x_object_type': 'item', 'hyperspace_bts': 'tr_bt:1;jinnang_bid:3;doufukuai_bid:4;search_engine_bid:6;gs_jinnang_bid:3;gs_tcbid:5;golden_slots_for_redmart:true;new_rank:2;gs_title_completion:2;gs_shipping_origin:1;rerank_size_improvement_bid:;rank_size_improvement_bid:1;degrade_by_user_level:;ul_hit:;sp_common_level_bid:1;sp_common_level_bid_l2:1;sp_common_level_bid_l3:8;rank_optimize:;lang_detect:1;business_bid:2;spell_correct_bid:2;lzd_search_rerank_bid:6;search_recall_bucket_id:0;use_phrase_v2:0;sp_common_level_bid_l5:0', 'x_item_ids': '605730563', 'x_ad': '1', 'x_object_id': '605730563'}",//www.lazada.co.id/products/rsa-showcase-cooler-2-pintu-800-lt-jade-khusus-jabodetabek-i605730563-s851126624.html?search=1,https://id-test-11.slatic.net/p/98a55f14586d9fd9ba4c5e8abd7b5b42.jpg,10999000.00,Rp10.999.000,9494000.00,null,Rp9.494.000,-14%,0,,,nt_product,Kota Jakarta Utara,605730563_ID-851126624,605730563_ID,[{'id': '605730563_ID-851126624'}],"['RSA Showcase Cooler JADE adalah showcase cooler atau lemari pendingin dengan desain berkesan exclusive yang ditujukan untuk memajang dan mendinginkan minuman di supermarket besar hingga mini market yang memiliki banyak varian minuman untuk dijual. RSA JADE Showcase Cooler memiliki ukuran dimensi 1060 x 680 x 2000 dengan kaca 2 lapis untuk menghindari kaca berembun.', 'Cocok untuk supermarket, restoran hingga hotel karena RSA JADE terdiri dari 10 rak (2 pintu) yang bisa diatur dengan volume total 800 L. RSA JADE menggunakan pendingin / refrigerant yang ramah lingkungan. Showcase cooler ini juga dilengkapi dengan internal fan sehingga selain lebih cepat dingin, suhu juga cepat merata di dalam kabinet. Selain itu terdapat juga lampu interior pada bagian dalam, sehingga produk yang dipajang lebih menarik.', 'Kapasitas (L) 800 L', 'Suhu 4°C – 8°C', 'Ukuran (P x L x T) (mm) 1062 x 680 x 2000', 'Daya (W) 550 Watt', 'Tegangan 220V / 1-Phase', 'Berat (Kg) 144 Kg', 'Rak 10 buah', 'Pendingin/Refrigerant R134a', 'Bergaransi Resmi RSA 1 Tahun']",9053,GEA,54033,54033,Station Electronic (Home Appliances),"[{'image': 'https://id-test-11.slatic.net/p/98a55f14586d9fd9ba4c5e8abd7b5b42.jpg', 'productUrl': '//www.lazada.co.id/products/rsa-showcase-cooler-2-pintu-800-lt-jade-khusus-jabodetabek-i605730563-s851126624.html?search=1', 'sku': '605730563_ID', 'skuId': '851126624'}]",0,"[10100871, 16308]",query:;nid:605730563;src:LazadaMainSrp;rn:8848003fcdc11c299ed281498fe45445;region:id;sku:605730563_ID;price:9494000.00;client:desktop;supplier_id:54033;asc_category_id:16308;item_id:605730563;sku_id:851126624;shop_id:120050,"[{'sku': '605730563_ID-851126624', 'skuId': '851126624', 'count': 0}]",605730563,,851126624,True,0
36,Gea SD- 360 BY By Sliding Curve Glass Freezer,413269378,[],"{'x_object_type': 'item', 'hyperspace_bts': 'tr_bt:1;jinnang_bid:3;doufukuai_bid:4;search_engine_bid:6;gs_jinnang_bid:3;gs_tcbid:5;golden_slots_for_redmart:true;new_rank:2;gs_title_completion:2;gs_shipping_origin:1;rerank_size_improvement_bid:;rank_size_improvement_bid:1;degrade_by_user_level:;ul_hit:;sp_common_level_bid:1;sp_common_level_bid_l2:1;sp_common_level_bid_l3:8;rank_optimize:;lang_detect:1;business_bid:2;spell_correct_bid:2;lzd_search_rerank_bid:6;search_recall_bucket_id:0;use_phrase_v2:0;sp_common_level_bid_l5:0', 'x_item_ids': '413269378', 'x_ad': '1', 'x_object_id': '413269378'}",//www.lazada.co.id/products/gea-sd-360-by-by-sliding-curve-glass-freezer-i413269378-s461062957.html?search=1,https://id-live-01.slatic.net/original/a5f5613bb3b5561a9f3f4837af1315d6.jpg,6800000.00,Rp6.800.000,5600800.00,null,Rp5.600.800,-18%,0,,,nt_product,Kota Jakarta Pusat,413269378_ID-461062957,413269378_ID,[{'id': '413269378_ID-461062957'}],"['GEA Sliding Curve Glass SD-360-BY White Freezer, Freezer box yang didesain dengan LED light dan key lock sehingga makanan dan bahan-bahan masakan bisa terjamin kesegarannya. Freezer ini juga memiliki roda untuk memudahkan pemindahan, sistem Fast Cooling dimana sistem pendingin freezer sangat cepat dan bebas dari CFC, dan sistem suara yang tidak berisik dan hemat energi.', 'Panjang (mm)', '1260', 'Lebar (mm)', '705', 'Tinggi (mm)', '875', 'SPESIFIKASI', 'Suhu (c)', '-15~-20', 'Tegangan', '220V / 1-Phase', 'Kapasitas (Liter)', '360', 'Daya (W)', '292', 'Berat (Kg)', '67']",9053,GEA,3928,3928,Toko Bahagia Elektronika,"[{'image': 'https://id-live-01.slatic.net/original/a5f5613bb3b5561a9f3f4837af1315d6.jpg', 'productUrl': '//www.lazada.co.id/products/gea-sd-360-by-by-sliding-curve-glass-freezer-i413269378-s461062957.html?search=1', 'sku': '413269378_ID', 'skuId': '461062957'}]",0,"[10100871, 16308]",query:;nid:413269378;src:LazadaMainSrp;rn:8848003fcdc11c299ed281498fe45445;region:id;sku:413269378_ID;price:5600800.00;client:desktop;supplier_id:3928;asc_category_id:16308;item_id:413269378;sku_id:461062957;shop_id:14855,"[{'sku': '413269378_ID-461062957', 'skuId': '461062957', 'count': 0}]",413269378,203027413203928,461062957,True,0
37,GEA Showcase EXPO 800 - 2 Pintu - Putih,4925302,[],"{'x_object_type': 'item', 'hyperspace_bts': 'tr_bt:1;jinnang_bid:3;doufukuai_bid:4;search_engine_bid:6;gs_jinnang_bid:3;gs_tcbid:5;golden_slots_for_redmart:true;new_rank:2;gs_title_completion:2;gs_shipping_origin:1;rerank_size_improvement_bid:;rank_size_improvement_bid:1;degrade_by_user_level:;ul_hit:;sp_common_level_bid:1;sp_common_level_bid_l2:1;sp_common_level_bid_l3:8;rank_optimize:;lang_detect:1;business_bid:2;spell_correct_bid:2;lzd_search_rerank_bid:6;search_recall_bucket_id:0;use_phrase_v2:0;sp_common_level_bid_l5:0', 'x_item_ids': '4021367', 'x_ad': '1', 'x_object_id': '4021367'}",//www.lazada.co.id/products/gea-showcase-expo-800-2-pintu-putih-i4021367-s4986563.html?search=1,https://id-test-11.slatic.net/p/15/gea-showcase-expo-800-2-pintu-putih-8643-2035294-44a0eba2d198956139682c2a45d55dc6-catalog_233.jpg,NaN,NaN,11850800.00,null,Rp11.850.800,NaN,0,,Tersedia Pilihan Cicilan,nt_product,Kota Jakarta Pusat,GE115HAAA2XKDYANID-5482308,GE115HAAA2XKDYANID,[{'id': 'GE115HAAA2XKDYANID-5482308'}],"['Desain Elegant', 'Terbuat dari bahan berkualitas', 'Mudah digunakan']",9053,GEA,3928,3928,Toko Bahagia Elektronika,"[{'image': 'https://id-test-11.slatic.net/p/15/gea-showcase-expo-800-2-pintu-putih-8643-2035294-44a0eba2d198956139682c2a45d55dc6-gallery.jpg', 'productUrl': '//www.lazada.co.id/products/gea-showcase-expo-800-2-pintu-putih-i4021367-s4986563.html?search=1', 'sku': 'GE115HAAA2XKDYANID', 'skuId': '4986563'}]",0,"[10100871, 16308]",query:;nid:4925302;src:LazadaMainSrp;rn:8848003fcdc11c299ed281498fe45445;region:id;sku:GE115HAAA2XKDYANID;price:11850800.00;client:desktop;supplier_id:3928;asc_category_id:16308;item_id:4021367;sku_id:4986563;shop_id:14855,"[{'sku': 'GE115HAAA2XKDYANID-5482308', 'skuId': '4986563', 'count': 0}]",4021367,202291208503928202919010403928202917407803928203027413203928,4986563,True,0
