,category_id,category_name,count_review,id,name,original_price,price,price_int,rating,shop.city,shop.id,shop.is_gold,shop.is_official,shop.is_power_badge,shop.location,shop.name,shop.reputation,get_date,keyword
6,65,Handphone & Tablet,9,594889242,Nillkin Hardcase frosted shield case Samsung Galaxy A30s / A50s - 8a8a,,Rp75.000,75000,5,Jakarta Timur,102657,True,False,True,Jakarta Timur,waroenk aksesoris ori,https://inbox.tokopedia.com/reputation/v1/badge/shop/102657,2020-07-02,Samsung A30s
7,65,Handphone & Tablet,13,574957395,SAMSUNG GALAXY A30S A307 RZANTS RINGKE HARD CASE CLEAR BUMPER ORIGINAL,,Rp79.000,79000,5,Jakarta Pusat,370843,True,False,True,Jakarta Pusat,MrThebest,https://inbox.tokopedia.com/reputation/v1/badge/shop/370843,2020-07-02,Samsung A30s
8,65,Handphone & Tablet,14,559427854,Samsung A30s - COPPER Tempered Glass PRIVACY/ANTI SPY(Full Glue),Rp100.000,Rp70.000,70000,5,Jakarta Barat,5942785,True,True,True,Jakarta Barat,Copper Indonesia,https://inbox.tokopedia.com/reputation/v1/badge/shop/5942785,2020-07-02,Samsung A30s
9,65,Handphone & Tablet,4,615226612,SAMSUNG A30S Case Dove Transparan Slim Fuze Macaron,,Rp35.000,35000,5,Jakarta Pusat,3948159,True,False,True,Jakarta Pusat,Mayana Acc 29,https://inbox.tokopedia.com/reputation/v1/badge/shop/3948159,2020-07-02,Samsung A30s
10,65,Handphone & Tablet,9,584808643,Case Samsung A30s 2019 Premium Softcase Samsung Galaxy A30s 2019,,Rp35.000,35000,5,Jakarta Selatan,3705681,True,False,True,Jakarta Selatan,AstoriaStore,https://inbox.tokopedia.com/reputation/v1/badge/shop/3705681,2020-07-02,Samsung A30s
11,65,Handphone & Tablet,7,627920092,SHOCKPROOF SAMSUNG GALAXY A30S AERO HARD COVER CASE,,Rp35.000,35000,5,Jakarta Barat,5145392,True,False,True,Jakarta Barat,BJ Shop 88,https://inbox.tokopedia.com/reputation/v1/badge/shop/5145392,2020-07-02,Samsung A30s
12,65,Handphone & Tablet,10,600423042,Samsung Galaxy A30S A50S 2019 Nilkin QIN Series Leather Flipcase,,Rp110.000,110000,5,Jakarta Barat,3220465,True,False,True,Jakarta Barat,NICO ACC,https://inbox.tokopedia.com/reputation/v1/badge/shop/3220465,2020-07-02,Samsung A30s
13,65,Handphone & Tablet,9,610139204,Samsung A50 A50s A30s Luxury LV Gucci PU Leather Back Cover Case,,Rp30.000,30000,5,Bandung,915535,True,False,True,Bandung,azka sahira,https://inbox.tokopedia.com/reputation/v1/badge/shop/915535,2020-07-02,Samsung A30s
14,65,Handphone & Tablet,9,577223244,Samsung A30s - Isi 2 PhoneMe Full Cover Hydrogel,,Rp55.000,55000,5,Jakarta Barat,2203022,True,False,True,Jakarta Barat,PhoneMe Store Indonesia,https://inbox.tokopedia.com/reputation/v1/badge/shop/2203022,2020-07-02,Samsung A30s
15,65,Handphone & Tablet,6,618174269,Samsung A50s A30s Flip Wallet Jr Leather Tpu Holder Cover Stand Case,,Rp35.000,35000,5,Bandung,915535,True,False,True,Bandung,azka sahira,https://inbox.tokopedia.com/reputation/v1/badge/shop/915535,2020-07-02,Samsung A30s
16,65,Handphone & Tablet,10,613736905,Hard Case Samsung Galaxy A50s A30s A50 Ring ARMOR Hybrid Hardcase,,Rp39.000,39000,5,Bekasi,2912011,True,False,True,Bekasi,Caselova Store,https://inbox.tokopedia.com/reputation/v1/badge/shop/2912011,2020-07-02,Samsung A30s
17,65,Handphone & Tablet,13,567512216,Samsung Galaxy A30S Luxury Magnetic Case Metal Glass Back Cover Casing,,Rp65.000,65000,4,Jakarta Utara,2952581,True,False,True,Jakarta Utara,17 Agustus,https://inbox.tokopedia.com/reputation/v1/badge/shop/2952581,2020-07-02,Samsung A30s
18,65,Handphone & Tablet,28,586497895,TEMPERED GLASS Samsung A10S A20S A30S A50S 9D 6D Full Cover Screen Hp,,Rp7.500,7500,5,,2933946,True,False,True,,sense accessories,https://inbox.tokopedia.com/reputation/v1/badge/shop/2933946,2020-07-02,Samsung A30s
19,65,Handphone & Tablet,8,554945396,Rubberized Hard Case Samsung Galaxy A50s - A30s - Casing Black Ori,Rp70.000,Rp69.300,69300,5,Bandung,92398,True,True,True,Bandung,Logay Accessories,https://inbox.tokopedia.com/reputation/v1/badge/shop/92398,2020-07-02,Samsung A30s
20,65,Handphone & Tablet,6,568167769,Samsung A50s A50 A30s UNIQLO KAWS Candy Luggage glossy Backcover case,,Rp20.000,20000,5,Bandung,915535,True,False,True,Bandung,azka sahira,https://inbox.tokopedia.com/reputation/v1/badge/shop/915535,2020-07-02,Samsung A30s
21,65,Handphone & Tablet,66,573012104,SAMSUNG A30S A307 / A30 CLEAR VIEW FLIP COVER HARD CASE STANDING,,Rp35.000,35000,5,Jakarta Barat,808454,True,False,True,Jakarta Barat,GALAXY.S ACC,https://inbox.tokopedia.com/reputation/v1/badge/shop/808454,2020-07-02,Samsung A30s
22,65,Handphone & Tablet,16,574941341,SAMSUNG GALAXY A30S A307 MAGNETIC GLASS CASE FRONT BACK HARD TEMPERED,,Rp159.002,159002,5,Jakarta Pusat,4471375,True,False,True,Jakarta Pusat,Nillkin Store 888,https://inbox.tokopedia.com/reputation/v1/badge/shop/4471375,2020-07-02,Samsung A30s
23,65,Handphone & Tablet,7,579797385,Jelly AutoFocus Samsung Galaxy A10S A20S A30S A50S Silicon Kulit Jeruk,,Rp5.200,5200,5,Jakarta Pusat,3069191,True,False,True,Jakarta Pusat,ELAINE_SHOP,https://inbox.tokopedia.com/reputation/v1/badge/shop/3069191,2020-07-02,Samsung A30s
24,65,Handphone & Tablet,4,713956543,Clear View Samsung A30S/A50S Flip Mirror Case Casing Standing Cover,,Rp27.500,27500,5,Jakarta Utara,7788255,True,False,True,Jakarta Utara,Indo Fast Acc,https://inbox.tokopedia.com/reputation/v1/badge/shop/7788255,2020-07-02,Samsung A30s
25,65,Handphone & Tablet,65,568324932,Samsung Galaxy A30s (4GB/64GB) White,,Rp3.179.000,3179000,5,Jakarta Utara,2400899,True,True,True,Jakarta Utara,Samsung Mobile Indonesia,https://inbox.tokopedia.com/reputation/v1/badge/shop/2400899,2020-07-02,Samsung A30s
26,65,Handphone & Tablet,14,574936296,SAMSUNG GALAXY A30S A307 TRANSFORMER IRING MAGNETIC HARD CASE SOFT,,Rp55.000,55000,5,Jakarta Pusat,6104622,True,False,True,Jakarta Pusat,Alibaba Official Acc,https://inbox.tokopedia.com/reputation/v1/badge/shop/6104622,2020-07-02,Samsung A30s
27,65,Handphone & Tablet,15,664492671,SAMSUNG A50S / A30S / A50 AERO ORIGINAL BUMPER CASE TRANSPARANT MATTE,,Rp35.000,35000,5,Jakarta Barat,808454,True,False,True,Jakarta Barat,GALAXY.S ACC,https://inbox.tokopedia.com/reputation/v1/badge/shop/808454,2020-07-02,Samsung A30s
28,65,Handphone & Tablet,7,598109037,Samsung Galaxy A50 A50s A30s Garskin Anti Gores Back Skin Carbon,,Rp9.500,9500,5,Bekasi,2912011,True,False,True,Bekasi,Caselova Store,https://inbox.tokopedia.com/reputation/v1/badge/shop/2912011,2020-07-02,Samsung A30s
29,65,Handphone & Tablet,146,568288830,SAMSUNG GALAXY A30S 4/64GB GARANSI RESMI 1 TAHUN 4/64 GB,,Rp3.025.000,3025000,5,Jakarta Pusat,4670202,False,False,False,Jakarta Pusat,DealerGadget.id,https://inbox.tokopedia.com/reputation/v1/badge/shop/4670202,2020-07-02,Samsung A30s
30,65,Handphone & Tablet,2,664297949,simtray samsung A20s/a30s/A50s,,Rp15.000,15000,5,Jakarta Pusat,5582572,True,False,True,Jakarta Pusat,bee&#39;@shoping,https://inbox.tokopedia.com/reputation/v1/badge/shop/5582572,2020-07-02,Samsung A30s
31,65,Handphone & Tablet,60,595686685,TEMPERED GLASS CAMERA + TG ANTI GORES LAYAR SAMSUNG A30s / A50s,,Rp35.000,35000,5,Jakarta Barat,808454,True,False,True,Jakarta Barat,GALAXY.S ACC,https://inbox.tokopedia.com/reputation/v1/badge/shop/808454,2020-07-02,Samsung A30s
32,65,Handphone & Tablet,75,599529369,SAMSUNG GALAXY A30s Ram 4/64GB Garansi Resmi SEIN,,Rp3.050.000,3050000,5,Jakarta Barat,856804,True,False,True,Jakarta Barat,OVANST0RE,https://inbox.tokopedia.com/reputation/v1/badge/shop/856804,2020-07-02,Samsung A30s
33,65,Handphone & Tablet,18,585084732,Samsung A10S/A20S/A30S/A50S Case Autofocus Carbon Leather Case,,Rp4.500,4500,5,Jakarta Pusat,2933946,True,False,True,Jakarta Pusat,sense accessories,https://inbox.tokopedia.com/reputation/v1/badge/shop/2933946,2020-07-02,Samsung A30s
34,65,Handphone & Tablet,4,734012562,Samsung Galaxy A30s 4/64 GB Garansi Resmi SEIN,,Rp3.500.000,3500000,5,Jakarta Utara,1425949,True,False,True,Jakarta Utara,Raja Jakarta,https://inbox.tokopedia.com/reputation/v1/badge/shop/1425949,2020-07-02,Samsung A30s
35,65,Handphone & Tablet,10,623849105,Kabel Data Samsung A20 A20s A30 A30s A50 A50s Fast Charging Original,,Rp45.000,45000,5,Jakarta Pusat,3763722,True,False,True,Jakarta Pusat,Sun City Store,https://inbox.tokopedia.com/reputation/v1/badge/shop/3763722,2020-07-02,Samsung A30s
36,65,Handphone & Tablet,8,723264965,Case Dove Samsung A30S/A50/A50S Case Dove Button Color Anti Minyak,,Rp27.000,27000,5,Jakarta Pusat,1982958,True,False,True,Jakarta Pusat,mandiri888acc,https://inbox.tokopedia.com/reputation/v1/badge/shop/1982958,2020-07-02,Samsung A30s
37,65,Handphone & Tablet,17,567481903,SAMSUNG A30s / A50s / A50 SOFT CASE ANTI CRACK FUZE ACRYLIC,,Rp14.000,14000,5,Jakarta Pusat,6595375,True,False,True,Jakarta Pusat,Urban Story,https://inbox.tokopedia.com/reputation/v1/badge/shop/6595375,2020-07-02,Samsung A30s
38,65,Handphone & Tablet,19,604136471,Hard Case Samsung Galaxy A50s / A30s Nillkin Frosted,,Rp95.000,95000,5,Bekasi,223231,True,True,True,Bekasi,unomax,https://inbox.tokopedia.com/reputation/v1/badge/shop/223231,2020-07-02,Samsung A30s
39,65,Handphone & Tablet,9,788569163,SAMSUNG A50 / A50S / A30S SOFT CASE LUXURY PLATING LIST CHROME,,Rp29.000,29000,5,Jakarta Pusat,6595375,True,False,True,Jakarta Pusat,Urban Story,https://inbox.tokopedia.com/reputation/v1/badge/shop/6595375,2020-07-02,Samsung A30s
40,65,Handphone & Tablet,15,693386742,Anticrack Samsung A10 A20 A30 A50 A30s A50s A70 M10 M20 ACRILIC Casing,,Rp35.000,35000,5,Jakarta Barat,2012088,True,False,True,Jakarta Barat,Magnetic_Shop,https://inbox.tokopedia.com/reputation/v1/badge/shop/2012088,2020-07-02,Samsung A30s
41,65,Handphone & Tablet,2,783340848,Samsung Galaxy A50S / A30S / A50 ORIGINAL SUND Leather Hard Soft Kulit,,Rp85.000,85000,5,Kab. Tangerang,5923674,True,False,True,Kab. Tangerang,Dunia Acesories phone,https://inbox.tokopedia.com/reputation/v1/badge/shop/5923674,2020-07-02,Samsung A30s
42,65,Handphone & Tablet,18,597306370,Case Soft Hitam Samsung A50/ A50s / A30s 2019 Motif Superhero Softcase,,Rp32.000,32000,5,Jakarta Barat,803595,True,False,True,Jakarta Barat,Kirisaki,https://inbox.tokopedia.com/reputation/v1/badge/shop/803595,2020-07-02,Samsung A30s
43,65,Handphone & Tablet,25,598296277,SAMSUNG A20/A30/A30S/A50/A50S/A70 NEW BACK CASE DOVE + IRING,,Rp50.000,50000,4,Jakarta Pusat,2405719,True,False,True,Jakarta Pusat,MANDIRI86,https://inbox.tokopedia.com/reputation/v1/badge/shop/2405719,2020-07-02,Samsung A30s
44,65,Handphone & Tablet,6,664316138,Casing Samsung A30S - A50 - A50S Glitter Marble Soft Case,,Rp35.000,35000,5,Jakarta Barat,1258896,True,False,True,Jakarta Barat,Case Avenue 1st,https://inbox.tokopedia.com/reputation/v1/badge/shop/1258896,2020-07-02,Samsung A30s
45,65,Handphone & Tablet,10,595286927,TEMPERER GLASS KAMERA SAMSUNG A30S - PELINDUNG KAMERA SAMSUNG A30S,,Rp8.000,8000,4,Jakarta Utara,2488772,True,False,True,Jakarta Utara,BenuaCell,https://inbox.tokopedia.com/reputation/v1/badge/shop/2488772,2020-07-02,Samsung A30s
46,65,Handphone & Tablet,6,617337492,Tempered Glass Samsung Galaxy A50s A30s NILLKIN Amazing H+ Pro,,Rp119.000,119000,5,Jakarta Timur,2254487,True,False,True,Jakarta Timur,826x Store,https://inbox.tokopedia.com/reputation/v1/badge/shop/2254487,2020-07-02,Samsung A30s
47,65,Handphone & Tablet,1,604046920,SAMSUNG A30S 4/64 BLACK,,Rp2.899.999,2899999,5,Kab. Bekasi,6833941,True,False,True,Kab. Bekasi,ibeng-store,https://inbox.tokopedia.com/reputation/v1/badge/shop/6833941,2020-07-02,Samsung A30s
48,65,Handphone & Tablet,20,603415766,Samsung A50s / A30s / A50 Soft Case Rugged Armor Honeycomb,,Rp45.000,45000,5,Jakarta Pusat,3871322,True,False,True,Jakarta Pusat,factory acc,https://inbox.tokopedia.com/reputation/v1/badge/shop/3871322,2020-07-02,Samsung A30s
49,65,Handphone & Tablet,7,791808475,Case Samsung A30s Premium Slim Matte Softcase Samsung A30s,,Rp30.000,30000,5,Jakarta Selatan,3705681,True,False,True,Jakarta Selatan,AstoriaStore,https://inbox.tokopedia.com/reputation/v1/badge/shop/3705681,2020-07-02,Samsung A30s
50,65,Handphone & Tablet,17,574946295,SAMSUNG GALAXY A30S A307 SOFT MACARON CASE ELEGANT JELLY SILIKON,,Rp30.000,30000,5,Jakarta Pusat,4471375,True,False,True,Jakarta Pusat,Nillkin Store 888,https://inbox.tokopedia.com/reputation/v1/badge/shop/4471375,2020-07-02,Samsung A30s
51,65,Handphone & Tablet,8,584773697,Samsung A30s - Paket Bundling Tempered Glass Glossy Dan Softcase,Rp110.000,Rp67.500,67500,5,Jakarta Barat,5942785,True,True,True,Jakarta Barat,Copper Indonesia,https://inbox.tokopedia.com/reputation/v1/badge/shop/5942785,2020-07-02,Samsung A30s
52,60,Elektronik,4,581491070,headset handsfree earphone Samsung a10s a20s a30s,,Rp25.000,25000,4,Jakarta Utara,1180197,True,False,True,Jakarta Utara,yalen shop,https://inbox.tokopedia.com/reputation/v1/badge/shop/1180197,2020-07-02,Samsung A30s
53,65,Handphone & Tablet,7,621493755,Samsung A30s 4/64 resmi sein,,Rp3.027.990,3027990,5,Jakarta Selatan,6462274,True,False,True,Jakarta Selatan,faqilla cell,https://inbox.tokopedia.com/reputation/v1/badge/shop/6462274,2020-07-02,Samsung A30s
54,65,Handphone & Tablet,21,610035795,SAMSUNG GALAXY A30S A307 HONEYCOMB HARD CASE RUGGED SILICONE ARMOR TPU,,Rp59.000,59000,5,Jakarta Pusat,370843,True,False,True,Jakarta Pusat,MrThebest,https://inbox.tokopedia.com/reputation/v1/badge/shop/370843,2020-07-02,Samsung A30s
55,65,Handphone & Tablet,11,579635061,SAMSUNG GALAXY A30S A307 TEMPERED GLASS CLEAR SCREEN PROTECTOR BENING,,Rp39.000,39000,5,Jakarta Pusat,370843,True,False,True,Jakarta Pusat,MrThebest,https://inbox.tokopedia.com/reputation/v1/badge/shop/370843,2020-07-02,Samsung A30s
56,65,Handphone & Tablet,3,634999516,Samsung Galaxy A20 A30s (6.4 inches) ONE-X Tempered Glass 2.5D - CLEAR,,Rp15.900,15900,5,Bekasi,2438212,True,True,True,Bekasi,Calandiva Official Store,https://inbox.tokopedia.com/reputation/v1/badge/shop/2438212,2020-07-02,Samsung A30s
